ID #,Subj,#,Sec,Title,Dates,Days,Time,Enrolled,Size,Cr/Hr,Status,Instructor,Delivery Method,Loc,LASC/WI,18online,Tuition -resident,Tuition unit,Tuition -nonresident,Approximate Course Fees,timestamp,year_term
000610,HIST,101,01,Critical Issues in U.S. History,01/08-05/09,M W F,10:00am-10:50am,17,23,3.0,Open,"Taylor,Sean",,MacLean Hall 0373,2,False,$717.00,course,"$1,434.00",$131.88,1512620751.03222,20185
001242,HIST,101,02,Critical Issues in U.S. History,01/08-05/09,M W F,11:00am-11:50am,10,23,3.0,Open,"Taylor,Sean",,MacLean Hall 0373,2,False,$717.00,course,"$1,434.00",$131.88,1512620751.248394,20185
001086,HIST,104,01,World History I,01/08-05/09,T Th,9:00am-10:15am,46,60,3.0,Open,"Morrow,Annette",,Center for Business 0111,5,False,$717.00,course,"$1,434.00",$131.88,1512620751.467673,20185
000188,HIST,105,01,World History II,01/08-05/09,M W F,9:00am-9:50am,24,70,3.0,Open,"Harris,Paul",,MacLean Hall 0181,"5,8",False,$717.00,course,"$1,434.00",$131.88,1512620751.68162,20185
000488,HIST,105,02,World History II,01/08-05/09,M W F,11:00am-11:50am,40,70,3.0,Open,"Harris,Paul",,MacLean Hall 0181,"5,8",False,$717.00,course,"$1,434.00",$131.88,1512620751.896384,20185
001473,HIST,121,01,History of the United States to 1877,01/08-05/09,M W F,9:00am-9:50am,23,35,3.0,Open,"Taylor,Sean",,MacLean Hall 0173,5,False,$717.00,course,"$1,434.00",$131.88,1512620752.122018,20185
000187,HIST,122,01,History of the United States Since 1877,01/08-05/09,M W,3:00pm-4:15pm,16,45,3.0,Open,"Hoffbeck,Steven",,MacLean Hall 0172,5,False,$717.00,course,"$1,434.00",$131.88,1512620752.346124,20185
001388,HIST,122,02,History of the United States Since 1877,01/08-05/09,T Th,1:30pm-2:45pm,30,45,3.0,Open,"Hoffbeck,Steven",,MacLean Hall 0172,5,False,$717.00,course,"$1,434.00",$131.88,1512620752.574335,20185
001084,HIST,205,01,Introduction to Historical Methods,01/08-05/09,M W F,10:00am-10:50am,9,20,3.0,Open,"Arauza,Yolanda",,MacLean Hall 0272,WI,False,$717.00,course,"$1,434.00",$131.88,1512620752.787192,20185
001415,HIST,226,01,Introduction to Cultural Management,01/08-05/09,T Th,1:30pm-2:45pm,8,15,3.0,Open,"Harris,Paul",,MacLean Hall 0164,,False,$717.00,course,"$1,434.00",$131.88,1512620753.015748,20185
001476,HIST,304,01,Africa in World History,01/08-05/09,T Th,12:00pm-1:15pm,20,20,3.0,Full,"Clarke,Nathan",,MacLean Hall 0373,"5,8,WI",False,$717.00,course,"$1,434.00",$131.88,1512620753.23176,20185
001389,HIST,311,01,Age of FDR,01/08-05/09,M W F,12:00pm-12:50pm,20,20,3.0,Full,"Hoffbeck,Steven",,MacLean Hall 0166,,False,$717.00,course,"$1,434.00",$131.88,1512620753.43956,20185
001477,HIST,334,01,Latin America,01/08-05/09,n/a,Arranged,20,20,3.0,Full,"Clarke,Nathan",Completely Online-Asynchronous,ON LINE,"5,8,WI",False,$717.00,course,"$1,434.00",$166.41,1512620753.651166,20185
001498,HIST,346,01,Modern China,01/08-05/09,n/a,Arranged,21,20,3.0,Full,"Tintle,Rhonda",Completely Online-Asynchronous,ON LINE,,False,$717.00,course,"$1,434.00",$166.41,1512620753.857816,20185
001474,HIST,374,01,Plagues & Peoples: Disease & the Environment,01/08-05/09,n/a,Arranged,21,20,3.0,Full,"Taylor,Sean",Completely Online-Asynchronous,ON LINE,"10,5,WI",False,$717.00,course,"$1,434.00",$166.41,1512620754.076229,20185
001416,HIST,377,01,African-Americans in U.S. History,01/08-05/09,T Th,10:30am-11:45am,15,20,3.0,Open,"Harris,Paul",,MacLean Hall 0373,,False,$717.00,course,"$1,434.00",$131.88,1512620754.306926,20185
001087,HIST,379,01,Environmental History,01/08-05/09,n/a,Arranged,20,20,3.0,Full,"Clarke,Nathan",Completely Online-Asynchronous,ON LINE,"10,5,WI",False,$717.00,course,"$1,434.00",$166.41,1512620754.517784,20185
001478,HIST,379,02,Environmental History,01/08-05/09,n/a,Arranged,20,20,3.0,Full,"Clarke,Nathan",Completely Online-Asynchronous,ON LINE,"10,5,WI",False,$717.00,course,"$1,434.00",$166.41,1512620754.727249,20185
001300,HIST,469,01,Internship,01/08-05/09,n/a,Arranged,3,1,Vari.,Full,"Morrow,Annette",,Arranged ARR,,False,$239.00,credit,$478.00,$43.96,1512620754.946917,20185
000182,HIST,492,01,Senior Seminar,01/08-05/09,W,1:30pm-5:30pm,9,12,4.0,Open,"Morrow,Annette",,MacLean Hall 0370,WI,False,$956.00,course,"$1,912.00",$175.84,1512620755.162138,20185
001310,HIST,590,01,"Topics: Antebellum, Civil War and Reconstruction",01/08-05/09,n/a,Arranged,14,20,3.0,Open,"Taylor,Sean",Completely Online-Asynchronous,ON LINE,,True,$433.59,course,$433.59,$166.41,1512620755.372847,20185
001479,HIST,590,02,Topics: Global History 1800-2000,01/08-05/09,n/a,Arranged,18,20,3.0,Open,"Clarke,Nathan",Completely Online-Asynchronous,ON LINE,,True,$433.59,course,$433.59,$166.41,1512620755.601213,20185
000565,HON,102,01,Honors Encounters,01/08-05/09,n/a,Arranged,25,25,1.0,Full,"Nawrot,Elizabeth",Completely Online-Asynchronous,ON LINE,,False,$239.00,course,$478.00,$55.47,1512620756.021539,20185
000636,HON,102,02,Honors Encounters,01/08-05/09,n/a,Arranged,25,25,1.0,Full,"Alemadi,Shireen",Completely Online-Asynchronous,ON LINE,,False,$239.00,course,$478.00,$55.47,1512620756.236503,20185
001544,HON,102,03,Honors Encounters,01/08-05/09,n/a,Arranged,25,25,1.0,Full,"Voeller,Stacy",Completely Online-Asynchronous,ON LINE,,False,$239.00,course,$478.00,$55.47,1512620756.441316,20185
000637,HON,102,04,Honors Encounters,01/08-05/09,n/a,Arranged,18,25,1.0,Open,"Rundquist,Nathan",Completely Online-Asynchronous,ON LINE,,False,$239.00,course,$478.00,$55.47,1512620756.656416,20185
001283,HON,102,05,Honors Encounters,01/08-05/09,n/a,Arranged,12,25,1.0,Open,"Alemadi,Shireen",Completely Online-Asynchronous,ON LINE,,False,$239.00,course,$478.00,$55.47,1512620756.860384,20185
001406,HON,312,01,Journeys in Literature: Classical and Medieval Masterpieces,01/08-05/09,M W,3:00pm-4:15pm,27,28,3.0,Open,"Czynski,Konrad",,Bridges Hall 0357,6,False,$717.00,course,"$1,434.00",$131.88,1512620757.078928,20185
001599,HON,324,02,Life and Death in the Universe,01/08-05/0901/08-05/09,F M W,1:40pm-2:50pm 2:00pm-2:50pm,9,15,3.0,Open,"Cabanela,Juan Cabanela,Juan",,"Hagen Hall 0316
Hagen Hall 0325","3,3L",False,$717.00,course,"$1,434.00",$131.88,1512620757.326103,20185
001471,HON,492,02,Capstone in Ethics and Civic Responsibility,01/08-05/09,T,12:00pm-1:15pm,10,15,3.0,Open,"Bramer,Marilea",Blended/Hybrid,MacLean Hall 0165,"9,WI",False,$717.00,course,"$1,434.00",$166.41,1512620757.537825,20185
001187,HUM,211,01,Perspectives on Society,01/08-05/09,M W,12:00pm-1:15pm,23,23,3.0,Full,"Zepper,Kevin",,Weld Hall 0016,"6,WI",False,$717.00,course,"$1,434.00",$131.88,1512620757.947884,20185
000943,HUM,320,01,Humanities East and West,01/08-05/09,M W F,11:00am-11:50am,25,25,3.0,Full,"Czynski,Konrad",,Bridges Hall 0357,"6,8,WI",False,$717.00,course,"$1,434.00",$131.88,1512620758.174548,20185
001661,HUM,320,02,Humanities East and West,01/08-05/09,M W,3:00pm-5:00pm,1,20,3.0,Open,"Stutes,Gregory",,MacLean Hall 0173,"6,8,WI",False,$717.00,course,"$1,434.00",$131.88,1512620758.401932,20185
001595,INTL,308,01,Migration and Human Adaptation,01/08-05/09,W,5:00pm-7:30pm,7,10,3.0,Open,"Roberts,Bruce",,King Hall 0215,8,False,$717.00,course,"$1,434.00",$131.88,1512620758.832822,20185
000190,INTL,492,01,Senior Project,01/08-05/09,n/a,Arranged,0,10,Vari.,Open,"Kramer,Paul",,Arranged ARR,,False,$239.00,credit,$478.00,$43.96,1512620759.04477,20185
000089,JAPN,102,01,Beginning Japanese II,01/08-05/09,M T W Th,11:00am-11:50am,18,25,4.0,Open,"Mita,Takanori",,MacLean Hall 0164,8,False,$956.00,course,"$1,912.00",$175.84,1512620759.467815,20185
000622,JAPN,142,01,Introduction to Japanese Culture,01/08-05/09,T Th,3:00pm-4:15pm,43,50,3.0,Open,"Mita,Takanori",,MacLean Hall 0172,7,False,$717.00,course,"$1,434.00",$131.88,1512620759.696364,20185
000090,JAPN,202,01,Intermediate Japanese II,01/08-05/09,M T W Th,12:00pm-12:50pm,2,25,4.0,Open,"Mita,Takanori",,MacLean Hall 0164,,False,$956.00,course,"$1,912.00",$175.84,1512620759.922523,20185
000172,LANG,471,01,Methods and Materials in Teaching Languages I,01/08-05/09,T Th,12:00pm-1:15pm,11,20,3.0,Open,"Hall,John",,MacLean Hall 0274,,False,$717.00,course,"$1,434.00",$131.88,1512620760.345014,20185
000621,LANG,571,01,Methods and Materials in Teaching Languages I,01/08-05/09,T Th,12:00pm-1:15pm,0,10,3.0,Open,"Hall,John",,MacLean Hall 0274,,False,"$1,122.00",course,"$2,244.00",$131.88,1512620760.569921,20185
000630,LANG,693,01,Qualitative Research Methods,01/08-05/09,Th,4:30pm-6:10pm,3,15,2.0,Open,"Houts-Smith,Linda",,MacLean Hall 0272,,False,$748.00,course,"$1,496.00",$87.92,1512620760.807568,20185
000417,LEAD,498,01,Leadership Seminar,01/08-05/09,M W,11:00am-11:50am,14,25,3.0,Open,"Hest,Theresa",Blended/Hybrid,Flora Frick Hall 0254,,False,$717.00,course,"$1,434.00",$166.41,1512620761.216753,20185
000454,MGMT,260,01,Principles of Management,01/08-05/09,n/a,Arranged,26,25,3.0,Full,"Swenson,James",Completely Online-Asynchronous,ON LINE,,False,$717.00,course,"$1,434.00",$184.41,1512620761.652301,20185
000185,MGMT,260,02,Principles of Management,01/08-05/09,n/a,Arranged,0,25,3.0,Cancelled,"Swenson,James",Completely Online-Asynchronous,ON LINE,,False,$717.00,course,"$1,434.00",$184.41,1512620761.860807,20185
000261,MGMT,260,03,Principles of Management,01/08-05/09,n/a,Arranged,25,25,3.0,Full,"Serdar,Gokce",Completely Online-Asynchronous,ON LINE,,False,$717.00,course,"$1,434.00",$184.41,1512620762.071205,20185
000401,MGMT,260,04,Principles of Management,01/08-05/09,T Th,12:00pm-1:15pm,50,50,3.0,Full,"Dixon-Hackey,Sarah",,Center for Business 0111,,False,$717.00,course,"$1,434.00",$149.88,1512620762.296202,20185
000544,MGMT,370,01,Management Information Systems,01/08-05/09,n/a,Arranged,25,25,3.0,Full,"Nwaigwe,Adaeze",Completely Online-Asynchronous,ON LINE,,False,$717.00,course,"$1,434.00",$184.41,1512620762.502166,20185
000260,MGMT,370,02,Management Information Systems,01/08-05/09,n/a,Arranged,26,25,3.0,Full,"Nwaigwe,Adaeze",Completely Online-Asynchronous,ON LINE,,False,$717.00,course,"$1,434.00",$184.41,1512620762.709803,20185
000921,MGMT,370,03,Management Information Systems,01/08-05/09,T Th,12:00pm-1:15pm,25,25,3.0,Full,"Nwaigwe,Adaeze",Blended/Hybrid,Center for Business 0200,,False,$717.00,course,"$1,434.00",$184.41,1512620762.918817,20185
000186,MGMT,380,01,Operations Management,01/08-05/09,n/a,Arranged,26,25,3.0,Full,"Lall,Vinod",Completely Online-Asynchronous,ON LINE,,False,$717.00,course,"$1,434.00",$184.41,1512620763.12206,20185
000455,MGMT,380,02,Operations Management,01/08-05/09,T Th,3:00pm-4:15pm,25,25,3.0,Full,"Osmani,Atif",Blended/Hybrid,Center for Business 0210,,False,$717.00,course,"$1,434.00",$184.41,1512620763.327252,20185
001181,MGMT,380,03,Operations Management,01/08-05/09,n/a,Arranged,21,25,3.0,Open,"Nwaigwe,Adaeze",Completely Online-Asynchronous,ON LINE,,False,$717.00,course,"$1,434.00",$184.41,1512620763.536012,20185
000689,MGMT,416,01,Labor Economics,01/08-05/09,M W,1:30pm-2:45pm,2,13,3.0,Open,"Flores-Ibarra,Oscar",,MacLean Hall 0166,WI,False,$717.00,course,"$1,434.00",$149.88,1512620763.749486,20185
000273,MGMT,419,01,Supply Chain Management,01/08-05/09,T Th,9:00am-10:15am,15,15,3.0,Full,"Lall,Vinod",Blended/Hybrid,Center for Business 0103,,False,$717.00,course,"$1,434.00",$184.41,1512620763.954205,20185
000055,MGMT,440,01,Human Resource Management,01/08-05/09,n/a,Arranged,28,25,3.0,Full,"Pettinger,Jane",Completely Online-Asynchronous,ON LINE,,False,$717.00,course,"$1,434.00",$184.41,1512620764.175169,20185
000922,MGMT,442,01,Compensation and Benefits,01/08-05/09,T Th,10:30am-11:45am,6,30,3.0,Open,"Pettinger,Jane",,Center for Business 0202,,False,$717.00,course,"$1,434.00",$149.88,1512620764.388948,20185
000054,MGMT,451,01,Organizational Behavior,01/08-05/09,T Th,9:00am-10:15am,9,35,3.0,Open,"Geib,Peter",,Center for Business 0105,,False,$717.00,course,"$1,434.00",$149.88,1512620764.608582,20185
000648,MGMT,451,02,Organizational Behavior,01/08-05/09,T Th,1:30pm-2:45pm,24,35,3.0,Open,"Geib,Peter",,Center for Business 0105,,False,$717.00,course,"$1,434.00",$149.88,1512620764.830253,20185
000808,MGMT,456,01,Project Management in Business,01/08-05/09,T Th,1:30pm-2:45pm,25,25,3.0,Full,"Osmani,Atif",Blended/Hybrid,Center for Business 0200,,False,$717.00,course,"$1,434.00",$184.41,1512620765.061589,20185
000649,MGMT,458,01,International Management,01/08-05/09,T Th,10:30am-11:45am,16,35,3.0,Open,"Geib,Peter",,Center for Business 0105,,False,$717.00,course,"$1,434.00",$149.88,1512620765.279582,20185
000279,MGMT,465,01,Entrepreneurship,01/08-05/09,M W F,11:00am-11:50am,16,20,3.0,Open,"Clapp,Ben",Blended/Hybrid,Center for Business 0200,,False,$717.00,course,"$1,434.00",$184.41,1512620765.479454,20185
000453,MGMT,469,01,Internship,01/08-05/09,n/a,Arranged,1,10,Vari.,Open,"Pettinger,Jane",,Arranged ARR,,False,$239.00,credit,$478.00,$49.96,1512620765.693912,20185
000061,MKTG,270,01,Principles of Marketing,01/08-05/09,M W,12:00pm-1:15pm,41,40,3.0,Full,"Lumb,Ruth",Blended/Hybrid,Center for Business 0202,,False,$717.00,course,"$1,434.00",$184.41,1512620766.127165,20185
000060,MKTG,270,02,Principles of Marketing,01/08-05/09,M W,1:30pm-2:45pm,27,40,3.0,Open,"Lumb,Ruth",Blended/Hybrid,Center for Business 0202,,False,$717.00,course,"$1,434.00",$184.41,1512620766.350995,20185
000441,MKTG,270,03,Principles of Marketing,01/08-05/09,n/a,Arranged,24,20,3.0,Full,"Kim,Wooyang",Completely Online-Asynchronous,ON LINE,,False,$717.00,course,"$1,434.00",$184.41,1512620766.556463,20185
000059,MKTG,311,01,Marketing Management,01/08-05/09,n/a,Arranged,26,25,3.0,Full,"Lumb,Ruth",Completely Online-Asynchronous,ON LINE,,False,$717.00,course,"$1,434.00",$184.41,1512620766.783571,20185
000257,MKTG,317,01,Services Marketing,01/08-05/09,n/a,Arranged,6,25,3.0,Cancelled,"Lumb,Ruth",Completely Online-Asynchronous,ON LINE,,False,$717.00,course,"$1,434.00",$184.41,1512620766.994272,20185
000097,MKTG,419,01,Supply Chain Management,01/08-05/09,T Th,9:00am-10:15am,9,10,3.0,Open,"Lall,Vinod",Blended/Hybrid,Center for Business 0103,,False,$717.00,course,"$1,434.00",$184.41,1512620767.20252,20185
000311,MKTG,421,01,Consumer Behavior,01/08-05/09,M W,12:00pm-1:15pm,17,25,3.0,Open,"Kim,Wooyang",,Center for Business 0200,,False,$717.00,course,"$1,434.00",$149.88,1512620767.427492,20185
000175,MKTG,423,01,Marketing Communications,01/08-05/09,n/a,Arranged,10,10,3.0,Full,"Hanson,Colan",Completely Online-Asynchronous,ON LINE,,False,$717.00,course,"$1,434.00",$184.41,1512620767.63504,20185
001530,MKTG,452,01,Marketing Research II,01/08-05/09,M W,1:30pm-2:45pm,1,0,3.0,Cancelled,"Kim,Wooyang",,Center for Business 0200,,False,$717.00,course,"$1,434.00",$149.88,1512620767.849558,20185
000923,MKTG,465,01,Entrepreneurship,01/08-05/09,M W F,11:00am-11:50am,4,10,3.0,Open,"Clapp,Ben",Blended/Hybrid,Center for Business 0200,,False,$717.00,course,"$1,434.00",$184.41,1512620768.060673,20185
000451,MKTG,469,01,Internship,01/08-05/09,n/a,Arranged,0,10,Vari.,Open,"Pettinger,Jane",,Arranged ARR,,False,$239.00,credit,$478.00,$49.96,1512620768.28068,20185
000667,MHA,619,01,Applied Healthcare Financial Management,01/08-05/09,W,6:00pm-9:00pm,24,25,3.0,Open,"Matlack,Ross",Completely Online - Synchronous,ON LINE,,False,"$1,425.00",course,"$2,850.00",$166.41,1512620768.71073,20185
001583,MHA,628,01,"Healthcare Delivery Systems, Policy, and Reimbursement",01/08-05/09,W,6:00pm-9:00pm,13,22,3.0,Open,"Sillerud,Brandi Staff,Staff",Completely Online - Synchronous,ON LINE,,False,"$1,425.00",course,"$2,850.00",$166.41,1512620768.937602,20185
000668,MHA,638,01,Health Information Systems,01/08-05/09,W,7:00pm-10:00pm,22,22,3.0,Full,"Steele,Keely Sillerud,Brandi",Completely Online - Synchronous,ON LINE,,False,"$1,425.00",course,"$2,850.00",$166.41,1512620769.152432,20185
000872,MHA,692A,01,Capstone I,01/08-05/09,Th,6:00pm-9:00pm,7,10,1.0,Open,"Sillerud,Brandi",Completely Online - Synchronous,ON LINE,,False,$475.00,course,$950.00,$55.47,1512620769.391026,20185
000873,MHA,692B,01,Capstone II,01/08-05/09,Th,6:00pm-9:00pm,4,10,6.0,Open,"Steele,Keely Sillerud,Brandi",Completely Online - Synchronous,ON LINE,,False,"$2,850.00",course,"$5,700.00",$332.82,1512620769.597514,20185
000801,MBA,615,01,International Marketing,01/08-05/09,n/a,Arranged,9,15,3.0,Open,"Kim,Wooyang",Completely Online-Asynchronous,ON LINE,,False,"$1,167.00",course,"$2,334.00",$166.41,1512620770.013232,20185
000646,MBA,641,01,Human Resource Management,01/08-05/09,n/a,Arranged,21,20,3.0,Full,"Gompf,Shelly",Completely Online - Synchronous,ON LINE,,False,"$1,167.00",course,"$2,334.00",$166.41,1512620770.207291,20185
001635,MBA,648,01,Investments,01/08-05/09,T,6:00pm-8:30pm,3,20,3.0,Open,"Hanson,Thomas",Completely Online - Synchronous,ON LINE,,False,"$1,167.00",course,"$2,334.00",$166.41,1512620770.413955,20185
000645,MBA,651,01,Organizational Behavior,01/08-05/09,M,6:00pm-7:15pm,10,20,3.0,Open,"Geib,Peter",Blended/Hybrid,Center for Business 0105,,False,"$1,167.00",course,"$2,334.00",$166.41,1512620770.625616,20185
000647,MBA,671,01,Healthcare Delivery Science,01/08-05/09,n/a,Arranged,23,20,3.0,Full,"Lall,Vinod",Completely Online - Synchronous,ON LINE,,False,"$1,167.00",course,"$2,334.00",$166.41,1512620770.83343,20185
001506,MBA,695,01,Portfolio/Plan B,01/08-05/09,n/a,Arranged,4,20,1.0,Open,"Stone,Mary",Completely Online-Asynchronous,ON LINE,,False,$389.00,course,$778.00,$55.47,1512620771.040905,20185
000757,MATH,090,01,Elementary Algebra,01/08-05/0901/08-05/09,T F M Th,11:00am-11:50am 11:00am-11:50am,14,28,3.0,Open,"Solhjem,Sara Fitting,Tamara Solhjem,Sara",,"MacLean Hall 0276
Bridges Hall 0269",,False,$717.00,course,"$1,434.00",$146.88,1512620771.520496,20185
000995,MATH,090A,02,Elementary Algebra,01/08-05/0901/08-05/09,M Th T W F,2:00pm-2:50pm 2:00pm-2:50pm,24,28,3.0,Open,"Montis,Kristine Fitting,Tamara",,"Bridges Hall 0269
MacLean Hall 0276",,False,$717.00,course,"$1,434.00",$146.88,1512620771.737068,20185
000758,MATH,099,01,Intermediate Algebra,01/08-05/0901/08-05/09,T F M Th,12:00pm-12:50pm 12:00pm-12:50pm,18,28,3.0,Open,"Fitting,Tamara Fitting,Tamara",,"MacLean Hall 0276
Bridges Hall 0269",,False,$717.00,course,"$1,434.00",$146.88,1512620771.959484,20185
000759,MATH,099,02,Intermediate Algebra,01/08-05/0901/08-05/09,T F M Th,9:00am-9:50am 9:00am-9:50am,19,28,3.0,Open,"Fitting,Tamara Iyiola,Olaniyi",,"MacLean Hall 0276
Bridges Hall 0269",,False,$717.00,course,"$1,434.00",$146.88,1512620772.175372,20185
000760,MATH,105,01,Contemporary Mathematics,01/08-05/09,n/a,Arranged,50,50,3.0,Full,"Montis,Kristine",Mostly Online,ON LINE,4,False,$717.00,course,"$1,434.00",$181.41,1512620772.383575,20185
000910,MATH,105,02,Contemporary Mathematics,01/08-05/09,T Th,9:00am-10:15am,40,40,3.0,Full,"Solhjem,Sara",,Bridges Hall 0268,4,False,$717.00,course,"$1,434.00",$146.88,1512620772.592301,20185
000761,MATH,110,01,Introduction to Mathematics,01/08-05/09,M W F,9:00am-9:50am,30,30,3.0,Full,"Goyt,Adam",,MacLean Hall 0167,4,False,$717.00,course,"$1,434.00",$146.88,1512620772.808977,20185
000762,MATH,110,02,Introduction to Mathematics,01/08-05/09,M W F,10:00am-10:50am,30,30,3.0,Full,"Iyiola,Olaniyi",,Bridges Hall 0264,4,False,$717.00,course,"$1,434.00",$146.88,1512620773.030335,20185
000883,MATH,110,03,Introduction to Mathematics,01/08-05/09,M W F,2:00pm-2:50pm,28,30,3.0,Open,"Iyiola,Olaniyi",,Bridges Hall 0264,4,False,$717.00,course,"$1,434.00",$146.88,1512620773.259178,20185
001356,MATH,110,04,Introduction to Mathematics,01/08-05/09,M W F,1:00pm-1:50pm,17,30,3.0,Open,"Ng,Geok",,MacLean Hall 0172,4,False,$717.00,course,"$1,434.00",$146.88,1512620773.46773,20185
000768,MATH,127,01,College Algebra,01/08-05/09,M W F,9:00am-9:50am,36,38,3.0,Open,"Ali,Sayel",,Bridges Hall 0264,4,False,$717.00,course,"$1,434.00",$146.88,1512620773.691248,20185
000785,MATH,127,02,College Algebra,01/08-05/09,M W F,11:00am-11:50am,33,38,3.0,Open,"Ng,Geok",,Bridges Hall 0268,4,False,$717.00,course,"$1,434.00",$146.88,1512620773.920353,20185
000733,MATH,127,03,College Algebra,01/08-05/09,M W F,3:00pm-3:50pm,37,38,3.0,Open,"Ali,Sayel",,Bridges Hall 0263,4,False,$717.00,course,"$1,434.00",$146.88,1512620774.141635,20185
001350,MATH,142,01,Pre-Calculus,01/08-05/09,M T W Th F,12:00pm-12:50pm,13,30,5.0,Open,"Schmiess,Tamara",,Bridges Hall 0263,4,False,"$1,195.00",course,"$2,390.00",$244.80,1512620774.361882,20185
000786,MATH,143,01,Trigonometry,01/08-05/09,M W F,10:00am-10:50am,35,35,3.0,Full,"Fitting,Tamara",,Bridges Hall 0263,4,False,$717.00,course,"$1,434.00",$146.88,1512620774.576983,20185
001349,MATH,210,01,Concepts from Discrete Mathematics,01/08-05/09,M W F,11:00am-11:50am,30,30,3.0,Full,"Schmiess,Tamara",,Bridges Hall 0264,4,False,$717.00,course,"$1,434.00",$146.88,1512620774.797385,20185
000734,MATH,227,01,Survey of Differential Calculus with Algebra,01/08-05/09,M T Th F,9:00am-9:50am,35,35,4.0,Full,"Schmiess,Tamara",,Bridges Hall 0357,4,False,$956.00,course,"$1,912.00",$195.84,1512620775.009233,20185
000767,MATH,229,01,Topics in Calculus,01/08-05/09,M W F,9:00am-9:50am,28,30,3.0,Open,"Solhjem,Sara",,Bridges Hall 0263,4,False,$717.00,course,"$1,434.00",$146.88,1512620775.225955,20185
001357,MATH,229,02,Topics in Calculus,01/08-05/09,M W F,2:00pm-2:50pm,26,30,3.0,Open,"Solhjem,Sara",,Bridges Hall 0263,4,False,$717.00,course,"$1,434.00",$146.88,1512620775.448713,20185
000736,MATH,234,01,Introduction to Probability and Statistics,01/08-05/09,T Th,10:30am-11:45am,38,38,3.0,Full,"Ng,Geok",,MacLean Hall 0169,4,False,$717.00,course,"$1,434.00",$146.88,1512620775.663606,20185
000735,MATH,234,02,Introduction to Probability and Statistics,01/08-05/09,T Th,3:00pm-4:15pm,38,38,3.0,Full,"Ng,Geok",,MacLean Hall 0169,4,False,$717.00,course,"$1,434.00",$146.88,1512620775.890305,20185
001050,MATH,234,03,Introduction to Probability and Statistics,01/08-05/09,n/a,Arranged,38,38,3.0,Full,"Chadraa,Erdenebaatar",Mostly Online,ON LINE,4,False,$717.00,course,"$1,434.00",$181.41,1512620776.112681,20185
001346,MATH,235,01,Introduction to R,01/08-05/09,T,1:00pm-1:50pm,11,20,1.0,Open,"Chadraa,Erdenebaatar",,MacLean Hall 0169,,False,$239.00,course,$478.00,$48.96,1512620776.335012,20185
000737,MATH,260,01,Computer Calculus,01/08-05/09,W,11:00am-11:50am,20,20,1.0,Full,"Aryal,Ashok",,MacLean Hall 0169,,False,$239.00,course,$478.00,$48.96,1512620776.546504,20185
000738,MATH,261,01,Calculus I,01/08-05/09,M T W Th F,12:00pm-12:50pm,29,30,4.0,Open,"Aryal,Ashok",,Bridges Hall 0268,4,False,$956.00,course,"$1,912.00",$195.84,1512620776.789914,20185
000739,MATH,261,02,Calculus I,01/08-05/09,M T W Th F,8:00am-8:50am,17,30,4.0,Open,"Aryal,Ashok",,Bridges Hall 0268,4,False,$956.00,course,"$1,912.00",$195.84,1512620777.006322,20185
000740,MATH,262,01,Calculus II,01/08-05/09,M T W Th F,12:00pm-12:50pm,35,35,4.0,Full,"Fagerstrom,Ellen",,Bridges Hall 0264,,False,$956.00,course,"$1,912.00",$195.84,1512620777.230431,20185
000741,MATH,291,01,LaTeX,01/08-05/09,Th,1:00pm-1:50pm,15,20,1.0,Open,"Fagerstrom,Ellen",,MacLean Hall 0169,,False,$239.00,course,$478.00,$48.96,1512620777.446715,20185
000742,MATH,302,01,Mathematics for Early Childhood,01/08-05/09,M W F,2:00pm-2:50pm,13,22,3.0,Open,"Harms,Timothy",,MacLean Hall 0269,,False,$717.00,course,"$1,434.00",$140.88,1512620778.177512,20185
000743,MATH,303,01,Foundations of Number Systems,01/08-05/09,M W F,1:00pm-1:50pm,24,24,3.0,Full,"Harms,Timothy",,MacLean Hall 0269,,False,$717.00,course,"$1,434.00",$140.88,1512620779.147134,20185
000744,MATH,303,02,Foundations of Number Systems,01/08-05/09,M W F,11:00am-11:50am,24,24,3.0,Full,"Fagerstrom,Ellen",,MacLean Hall 0269,,False,$717.00,course,"$1,434.00",$140.88,1512620781.177085,20185
001355,MATH,303,03,Foundations of Number Systems,01/08-05/09,M W F,12:00pm-12:50pm,24,24,3.0,Full,"Harms,Timothy",,MacLean Hall 0269,,False,$717.00,course,"$1,434.00",$140.88,1512620781.582541,20185
000745,MATH,304,01,Informal Geometry,01/08-05/09,T Th,10:30am-11:45am,19,22,3.0,Open,"Okigbo,Carol",,MacLean Hall 0269,,False,$717.00,course,"$1,434.00",$140.88,1512620781.820976,20185
000746,MATH,304,02,Informal Geometry,01/08-05/09,T Th,1:30pm-2:45pm,22,22,3.0,Full,"Okigbo,Carol",,MacLean Hall 0269,,False,$717.00,course,"$1,434.00",$140.88,1512620782.226567,20185
001626,MATH,311,01,Introduction to Proof and Abstract Mathematics,01/08-05/09,T Th,9:00am-10:15am,19,20,3.0,Open,"Ali,Sayel",,Bridges Hall 0264,,False,$717.00,course,"$1,434.00",$131.88,1512620782.627517,20185
000747,MATH,316,01,Teaching Mathematics in the Middle Grades,01/08-05/09,M W F,3:00pm-3:50pm,25,20,3.0,Full,"Montis,Kristine",,MacLean Hall 0269,,False,$717.00,course,"$1,434.00",$131.88,1512620782.845579,20185
